Text,Label
"Guddoomiyaha Xiriirka Kubbadda Cagta ee Soomaaliya Cabdiqani Siciid  Carab oo shir jaraa’id qabtay khamiistii 9-ka bishan ayaa sheegay in iyada oo la fulinayo go’aan hore oo ay wasaaradda cayaaraha ka qaadatay Goobjoog Media Group, laga mamnuucay hawlaha cayaaraha dalka isaga oo yiri “Waxaa muhiim ah innaga oo tixgelineyna haddii aan nahay xiriirka Soomaaliyeed ee kubbadda cagta wareegtadii horay uga soo baxday wasiirka wasaaradda cayaaraha shaqo joojin lagu sameeyey bahda Goobjoog Group oo ahayd in garoomada ay wasaaradda ka hakisay, kubbadda cagta iyo garoomada kalaba xiriirka waxaa uu fulinayaa wareegtada wasaaradda”.

Amarka wasaaradda cayaaraha ee garoomada loogu diiday wariyaasha Goobjoog oo ay soo-saartay wasiirka wasaaradda Khadiijo Diiriye bishii August 2019 laguma sheegin sababta, sidoo kale war-saxaafadeedkii khamiista ee xiriirka kubbadda cagtana isgana laguma sheegin sababta.

Arrinkaan Goobjoog waxay u aragtay mid meel kaga dhacaya shuruucda dalka, xadgudubna ku ah xorriyadda hadalka, laguna hor istaagayo helidda xogta dadweynaha, uuna yahay cabburin warbaahinta madaxabannaan ka dhan ah.

Cadaadiska ay wasiir Khadiijo Diiriye ku hayso Goobjoog Media Group ma aha wax cusub, oo sannad ka badan ayuu jiray, iyada oo jagada wasiirnimada uga faa’iideysatay inay meel fagaare ah ku hor istaagto shaqaalaha Goobjoog inay gutaan hawlahooda warbaahineed, hor istaagidda shaqada wariyaasha kaliya kama dhicin garoomada cayaaraha waxay amar ku siisay in qofkii la hadla wariye ka tirsan Goobjoog uu weyn doono wadashaqeynta wasaaradda. Sidoo kale  mas’uuliyiinta xiriirrada cayaaraha waxa ay ku qasbanaadeen inay faafreebaan warbaahinta imaaneysa goobaha ay kaga qeyb galayaan dhacdooyinka cayaaraha iyaga oo ka bartilmaameysanaya weriyihi ay wasiir Khadiijo ugu far fiiqdo.

Go’aanka wasiir Khadiijo Diiriye ay ku soo-saartay warqadda loogu mamnuucayo shaqaalaha Gooboog  gelidda xarunta wasaaradda iyo tebinta ciyaaraha garoomada waxa ay salka ku haysaa  dano shakhsiyeed iyo kutakrifal awood xafiis. Waxaa arrintan cadayn horudhac ah u tahay in wasiir khadijo aysan awoodin in ay haya’adaha dawlada la wadaagto eedeymaha Goobjoog si la mid ah sida ay amarkutaagleynteeda ula wadaagtay xiriirada ciyaaraha.

Sooyaalka ku xad-gudubka iyo Cabburinta Wasiir Khadiija Diiriye ay ku hayso shaqada saxaafadeed ee Goobjoog iyo shaqaalaheeda:

June 16, 2019: Waa markii ugu horeysay ee Wasiir Khadiijo Diiriye ay soo qortay in Gool oo ka tirsan Goobjoog Media aaney tagi karin garoomada, kana qeyb geli karin hawlaha sportiga dalka.

August, 08, 2019: Wasiir Khadiija Diiriye ayaa soo-saartay amar garoomada cayaaraha looga mamnuucayo shaqaalaha Goobjoog Media Group

September 12, 2019: Waxaa ay wasiir Khadiijo soo ceyrisay weriyeyaal Goobjoog oo doonayey inay tebiyaan tartanka degmooyinka gobolka Banaadir.

December 18, 31-2019: Waxaa Goobjoog loo diiday inay tebiso cayaaraha isdhexgalka oo ay ka qeyb galayeen dhallinyaro ka timid Yurub.

 April 09, 2020: Guddoomiyaha Xiriirka Kubbadda Cagta ee Soomaaliya Cabdiqani Siciid Carab ayaa sheegay in Goobjoog aanay tagi karin garoomaha sabab la’aan.

Marka laga soo tago cabburinta iyo caga jugleynta joogtada ah ee Goobjoog la kulanto, waxay wasiir Khadiijo cabsi gelin iyo tifaftir ku haysaa warbaahinta kale ee cayaaraha ee dalka.

Haddaba, Goobjoog Media Group waxay wasaaradda cayaaraha ka dalbaneysaa inay caddeyso sida ugu dhaqsiyaha badan sababta ay u bartilmaameedsatay Goobjoog Media Group.",HUMAN
"Waxaa saacadihii la soo dhaafay soo baxayey dadka Soomaalida ah ee uu soo ritay xanuunka Coronavirus kuwaas oo u geeriyooday, kuna  noolaa waddamada Yurub ee xanuunka uu sida aadka ah u saameeyey.

Magaalada London ee caasimadda waddanka Ingriiska waxaa maanta caabuqa Coronavirus ugu  geeriyooday muwaadin Soomaaliyeed kaas oo deganaa magaalada London oo dhowaanna uu caabuqu haleelay .

Cabdulqaadir Maxamed Faarax Biriq ayaa oo ah ciyaaryaahan si  weyn looga yaqaanay  gudaha Soomaalida dhexdeeda, isaga oo ahaa ciyaaryahan ka tirsanaa xulka qaranka Soomaaliya iyo kooxdii Batroolka.

Allah u naxariistee Abdulqaadir Maxmed Faarax ayaa muddooyinkii dambe la xanuunsanayey Cudurka Coronavirus oo haleelay, waxaana maalmiihii dambe lagu baxnaaninayey Isbitaal ku yaallo magaalada Londan ee waddanka Ingiriiska oo ugu dambeyn uu maanta ku geeriyooday maanta.

Sidoo kale wararka laga helayo waddanka Sweden ayaa sheegaya in ku dhowaad 6 qof oo Soomaali Swedish ah la soo wariyay in ay u geeriyoodeen caabuqa COVID-19 sida ay baahiyeen warbaahinta wadankaas, dadkaan ayaa ka mid ah 16 qof oo guud ahaan Sweden ugu geeriyooday xanuunka Coronavirus.

Allaha u naxariistee Cabdulqaadir ayaa muddooyinkii ugu dambeeyey falanqeeye dhanka ciyaaraha, maadama markiisii hore uu ahaa ciyaaryahan ka tirsanaa qaranka Soomaaliya iyo kooxdii Batroolka.",HUMAN
"Taageerayaasha kooxaha kubbadda cagta Jubaland ayaa dhib weyn ku qabay daawashada tartamo kala duwan ee lagu qabto garoonka Waamo waxaana cabashada ay qabeyn dhallinyarada iyo bahada ciyaaraha ka jawaabaya madaxda xirirka kubabdda cagta Soomaaliya,iyadoo madaxaweyne ku xigeenka maamulka Jubaland iyo Xiriirka Kubbadda cagta Soomaiya ay dhagax dhigeyn mashruuc dib habeynta garoonka Waamo waxaana arintan soo dhaweeyay dhallinyarada iyo bulshada Gobolka Jubada Hoose.

Agaasimaha Wasaarada Ciyaaraha iyo dhallinyarada Jubaland Cabdiraxmaan Cabdi Axmed ayaa sheegay in tani ay kor u qaaday kobaca iyo horomarka kala duwan ee kubbadda cagta Jubaland.


Guddoomiyaha Xiriirka Kubbadda Cagta Soomaaliya Cabdiqani Saciid Carab oo warbaahinta la hadlay ayaa sheegay in xiriirka uu ku mashquulsan yahay wax ka qabashada garoomada kubbadda caga Maamul Goboleedyada howshan uu kaga mahad celiyo xiriirka kubbadda cagta addunka ee FIFA.



Madaxwayne Ku Xigeenka 2-aad ee maamulka Jubbaland Cabdiqaadir Xaaji Maxamuud (Lugga dheere) ayaa sheegay in ay muuqanayso bilicda iyo iftiinka kubbadda caga Jubaland ka maamul ahaan ay diyaar u yihiin in ay ka qeyb qaataan howlaha lagu horomariyo deegaanada Jubaland.



Si kastaba Xiriirka Kubbadda cagta Soomaaliya ayaa 17 September 2018 balanqaaday in uu dib u habeyn uu ku sameyndoono garoonka Waamo oo ah kan ugu maamulka Jubbaland waxaana bahda ciyaaraha ay arinta kaga mahad celiyeen madaxda Xiriirka Kubbadda Cagta Soomaaliya iyo Kan maamulka Jubbaland oo is kaashanaya waxaana mashruuca dib u dhiska ka taageeraya hayada kubbadda cagta Aduunka ee FiFa oo Soomaaliya ka taageeraysa horomarinta iyo qurucinra garoomada.",HUMAN
"Xoghayaha guud ee Xiriirka Kubbadda Cagta Soomaaliya Dr.Yuuusuf Muxidiin Axmed ayaa iminka u buuxsantay mudo hal sano ah oo la shaqaynay madaxda Xiriirka waxaana jagadan loo magabaacay bisha Febraayo 2019,isagoo xilkaa ka badalay Xasan Maxamuud Maxamed (Farey),Dr Yuusuf Muxidiin ayaa Goobjoog u sheegay mudadii uu joogay xafiiska xogheynta Xiriirka uu gaaray guulo waaweyn ee gudaha iyo dibadda wuxuuna u mahad celiyay dadkii kala gedisanaa uu la shaqeeyay.



Guddoomiyaha Kooxda Geeska Afrika Abuukar Maxamed Cabdulle (Savana) ayaa Goobjoog u sheegay in Dr Yuusuf Muxidiin Axmed uu wax badan kusoo kordhiyay xafiiska xogheynta Xiriirka Kubbadda Cagta Soomaaliya kooxaha kubbadda cagtana ay aad u amanaayaan dhallinyarada aqoonta wanaagsan ee iminka hogaaminaysa waxaayaha kala duwan ee xafiisyada Xiriirka Kubbadda cagta.



Mudadii sanadka aheyd oo Dr.Yuusuf Muxidiin Axmed ahaa xoghaya guud ee Xiriirka Kubabdda Cagta Soomaaliya waxa uu ka qeyb galay shirka kala duwan kuwaas oo ka kala dhacay wadamada Qaarada Africa iyo Yurub,isagoo sheegay in uu qibrad wanaagsan uu kasoo qaatay shirarkaas madaxa ciyaaraha caalamkana ay aad soo dhaweeyeen iminkana uu la lee yahay wada shaqeynta joogta ah.



Kolkii aad booqato xarunta dhexe uu xiriirka kubbadda cagta dalka waxaa dareemaysaa kaalinta ay dhallinyarada ku lee yihiin shaqooyinka socota waxaana bahda kubbadda cagta iyo kooxaha hoosyimaada xiriirka ayaa bogaadiyaan horomarka iyo is badalka muuqda ee iminka lagu tilaabsaday.



Si kastaba dad badan yaa talabaadan u arka mid horomar iyo guul ah maadam dhainyarada wax baratay ay door wanaagsan ka ciyaarayaan guulaha kubbadda cagta Wadanka,balse taa badalkeeda Dr.Yuuauf Muxidiin Axmed ayaa sheegaya in aqoontiisa iyo qibradiisa uu ugu faa’ideeneeyo horomarka socda.",HUMAN
"Ibraahim Geedow Cawaale oo ka mid ah falanqeeyaasha ciyaaraha gudaha ayaa sheegay in Xiriirka Kubbadda Cagta Soomaaliya laga rabo in ay horomar iyo dhaqaalo geliyaan ururada kubbadda cagta Maamul Goboleedyada oo qaba baahi badan.

Halkan Ka Daawo Qeyb Ka Mid Waraysi Dhinac Skyp-ka Uu Falanqeeye Geedow Siiyay Goobjoog",HUMAN
"Horyaalka Soomaaliya ayaa waxaa ku yimid hoos dhac dhinaca daawashada kamana qeyb galaan taageerayaasha kooxaha kubbadda cagta,inkastoo ay jiraan kuwa yar oo taga garoomada Eng.Yariisow ee degmada Cabdicasiis iyo garoonka Jamaacadaha ee degmada Hodan ee Gobolka Banaadir.



Hada Fanqeeyaasha ciyaaraha ayaa sababo badan ku fasiray arintaa,iyagoo sheegay in mas’uuliyada darada daawasho la’aanta horyaalka ay qeyb ka yihiin madaxda Xiriirka Kubbadda Cagta Soomaaliya.



“2014 horyaaalka dalka si weyn ayaa loo daawan jiray,balse wixii ka danbeeyay waxaa ku yimid hoos u dhac weyn mana jiraan waxa keenay arinkan maadama loo baahnaa in Xiririka ay ka shaqeyaan horomarinta iyo kur u qaadida daawashada horyaaalka oo ah kan ugu kubbadda cagta Soomaaliya”ayuu Goobjoog Sports u sheegay Cabdullahi Xasan Suleymaan Baliil oo ah qoraa iyo Barnaamija soo saari ee idaacada ciyaaraha Gool FM



Tartanka sanadaha ee kubbadda cagta Degmooyinka Gobolka Banaadir iyo ciyaaraha maamul Goboleeedyada iyo Gobolka Banaadir ayaa ah kuwu aad loo daawado si weyn ay taageerayaasha ugu qeyb galaan marka ay dhacayaan,balse su’aasha is waydiinta mudan waxa ay tahay ma agaasinka taryamadaas ayaa ka wanaagsan kan xiriirka kubbadda cagta mise daawasho la’aanta horyaalka Soomaaliya waa loogu talagalay

“Madaxda Xiriirka waan in ay la yimaadaan qorshe horomarineyd waxa ka badalna ay ku sameeyaan heerka daawasho la’aanta horyaalka,balse ani ahaan waxaan soo jeedin lahaa in kooxaha ka dhisan degmooyinka Muqdisho la hoo geeyo maamulada Gobolka Baandir,si ay u helaan dhaqaale iyo taageero horomarinta ciyaartooyda iyo kooxahaba” ayuu Goobjoog ugu waramay falanqeeye Maxamed Cabdullahi Axmed Digarey oo ah madaxda Barnaamiyada Idaacada isboortiga Gool FM",HUMAN
"Tartanka lagu xusayo laacibkii hore kooxda LLP Jeenyo Gobolka Baay iyo Xulka Qaranka Soomaaliya Maxamed Xaaji Adam Uurey ayaa Muqdisho ka furmay waxaana ka qeyb galaya ilaa toban koox oo ka mid ah xidigihii hore kubbadda cagta Soomaaliya.



Sheekh Maxamuud Caddow oo ka yimid wadanka Canada ayaa isku tax luujiyay xusida laacibintii hore Soomaaliya,isagoo sheegay in ay xusidoonaan halyayadii hore isboortiga dalka si loo xasuusto taariikhda iyo wax qabadkooda dhinaca ciyaaraha.



Sidoo kale ciyaartooydii hore ee Dalka ee ka soo qeyb galay daah furka tartanka lagu xusayo halayaygii hore LLp Jeenyo iyo Xulka Qaranka Maxamed Xaaji Uurey ayaa iyagana sheegay in ay tahay wax wanaagaan in dib loo xasuusto laacibiintii Soo mara ee geeriyooday.



Baazi Maxamed Nuur oo ka mid ahaa xidigihii hore LLP Jeenyo waqti wanaagsan ay isla soo qaateen Maxamed Xaaji Uureey ayaa ka mahad celiyay dadka soo abaabulay barnaamijkan wuxuuna dhinaca ka shakeeyay waqtigigii ay isla soo qaateen.



Si kastaba Maxamee Xaaji iurey ayaa dhamaadkii sanadkii tagay 2019 ku geeriyooday magadala Toronto ee Wadanka Canada waxaana bahda isboortiga ay alle ugu baryeen in siiiyo janadiisa fardowso.",HUMAN
"Magaalada Muqdisho waxaa kulan ciyaareed saaxiibtinimo kuwada dheelay ciyaartooydii hore Dalka ee Gobolada Banaadir iyo Gobolka Shabeelada Hoose waxaana is dhaxgalkan ka shaqeeyay dhallinyaro ka timid qurbaha iyo kuwa jooga Wadanka,iyagoo mudooyinkii danbe ka shaqaynay kulamadan oo kale.


Cali Cusmaan oo ka tirsanaa kooxdii ku ciyaaraysay Gobolka Shabeelada Hoose ayaa u mahad celiyay dadkii soo qaban qaabiyay howshan,wuxuuna  madaxada ciyaaraha u soo jeediyay in ay abaabulan isu imaantinka is dhaxgalkan oo kale.


Saacid Axmed Abuukar oo horay u ahaa garsoore dhinaca kubbadda cagta. ayaa isna sheegay in kulamadan oo kale ay qibrad wanaagsan ka helayaan dhallinyarada soo koraysa



Xidigihii hore Soomaaliya ayaa ku faraxsanaa in mudo dheer ka dib ay ku kulmaan garoon, iyagoo bogaadiyay qaban qaabiyaasha iyo mas’uuliyeentii casuumay.",HUMAN
"Goobjoog ayaa booqtay garoonka Stadium Muqdisho oo ay Dowladda ku samaysay dib u hagaajin ,tan iyo kolkii ay iskaga goorayn ciidamada nabad ilaalinta Amisom 27 August 2018 waxaana mahsruucan dib u dayctirka garoonka Dowladda ka taageeray midowga yurub.

Qaar ka mid ah shacabka Muqdishu oo aan la kulanay ayaa ku aragti ku duwan howlaha dib  u quruxinta ee lagu sameeyay Stadium Muqdishu,iyagoo Goobjoog u sheegay in xooga la saaro ku qabshada tartamada gudaha iyo dibadda,si looga baxo guul darooyinka Xulalka kala duwan ee Soomaaliya.

Wasaarada ciyaaraha Dowladda iyo xiriirka kubbadda cagta Soomaaliya ayaa kaliya xoog saaraysa dhismaha qeybta kubbadda cagta,iyadoo bahda isboortiga ay wasiirka ciyaaraha ku dhaliilayn in uu ka gaabiyay dib u qurxinta qeybaha kolayga,oradka,bootinta & dabaasha.


Xuseen otte dheer oo ka mid laacibiintii horay kubadda kolayga Soomaaliya ayaa Goobjoog u sheegay in Stadium Muqdishu uusan aheyn qeybta kubbadda cagta oo kaliya,balse ay Wasaarada ciyaaraha Dowladda ka gaabisay qeybaha kale oo ka koobanyahay garoonka.


Sida la qorshaynayo bilaha soo socda ayaa lagu wadaa  in xariga laga jaro qeybta kubadda cagta ee Stadium Muqdisho waxaana dad badan ay u arkaan in uu ku soo aaday xili muhiim ah ,maadama Xulka kubada cagta uu guri ahaan ugu dheelo Wadanka Jabuuti.",HUMAN
"Madaxweynaha Dowladda Goboleedka Puntland Mudane Siciid Cabdullaahi Deni, ayaa maanta xeer Madaxweyne oo sumaddiisu tahay Lr.45 ku magacaabay wasiir ku-xigeenka wasaaradda Shaqada, Shaqaalaha, Dhallinyaradda iyo Ciyaaraha maamulka  Puntland.

Qoraal kooban oo ka soo baxay madaxweynaha ayaa Hodon Saciid Xasan loo magacaabay Wasiir ku-xigeenka Wasaaradda Shaqada, Shaqalaha, Dhalinyaradda iyo Ciyaaraha , xeerka madaxweynaha ayaa u qornaa sidan.

Madaxweynaha Dowladda Puntland

Markuu arkay: Dastuurka Dowladda Puntland Qodobkiisa 80-aad

Marku arkay: Aqoonteeda, kartideeda iyo Waayo-aragnimadeeda shaqo

Marku la tashaday: Madaxweyne Ku-xigeenka Dowladda Puntland

Wuxuu xeeriyey:

1. Waxaa Hodon Saciid Xasan loo magacaabay Wasiir ku-xigeenka Wasaaradda Shaqada, Shaqalaha, Dhalinyaradda iyo Ciyaaraha

*Xeerkani wuxuu dhaqan galayaa markuu Madaxweynuhu saxiixo, wuuna saxiixay.

* Wasiir Hodan Saciid Xasan ayaa maanta si rasmi ah loogu dhaariyey xilka wasiirnimo ee loo magacaabay.",HUMAN
"Aadan Maxamed Ibraahim oo ka mid ahaa ciyaartooydii hore Soomaaliya ayaa waraysi uu siiyay Goobjoog Sports ka hadlay qiimihii uu lahaa garoonka ciyaaraha Stadium Muqdisho iyo dib u soo celinta mudo dheer ka dib,isagoo guul u rajeeyay dhallinyarada soo koraysa ee bahda ciyaaraha Dalka.



“Stadium Muqdisho waa garoon caalami ah lamana mid ah garoomada ku yaala qaarada Africa waxaan ku faraxsanahay in dib loo soo celiyay” ayuu Goobjoog Sports ugu waramay laacib Aadam Maxamed.



Waxa uu sheegay in Stadium Muqdisho uu ku dheelay,isagoo ka tirsanaa kooxdii Badda waqtigii barisamaadka wuxuuna intaa ku daray in xili qurux badan ayuu ku soo qaateen tuulada ciyaaraha Stadium Muqdisho.



“Waxaan ku dheelay ciyaaro badan oo xasuus ii leh,waxaana ka mid ahaa kulankii aan kula dheelnay stadium Muqdisho naadiga reer Uganad ee Kampala City Authority 1970,isagoo ku tilmaamay in ay ku soo qaateen waqtiyo wanaagsan oo kala duwan” ayuu hadalkiisa raaciyay laacib hore Aadam Maxamed.



Laacibkii hore Badda Adam Ibraahim ayaa Goobjoog u sheegay in iminka ay jirto garoomo la’aan,balse hadii la helo qeybaha uu ka kooban yahay Stadium Muqdisho laga bixidoono garoomi yarida ka jirta Muqdisho.



“Hadii si wanaagsan loo dhameystiro gegida Stadium Muqdisho waxaan helaynaa tiro badan oo ciyaartooy ah kuwaas oo qeyb ka noqon kara horomarka iyo guulaha ciyaaraha Soomaaliya” ayuu hadalkiisa sii raacyay xidihii hore naadiga Badda Aadan Maxamed Ibraahim.



Si kastaba ciyaaryahanadii hore Soomaaliya ayaa soo dhaweeyay soo celinta garoonka Stadium Muqdisho,iyagoo u mahad celiyay cid walba oo ka kaalin ka qaadatay quruxda iminka ka muuqata",HUMAN
"Waxaa meel dhexe soo gaaray tartankii kubbadda cagta ee lagu xusayay xidigihii hore Gobolka Baay,LLP Jeenyo iyo Xulka Qaranka Maxamed Xaaji Aadam (Uurey) waxaana ciyaaryahan mudooyinkii la soo dhaafay ay la kulmiyeen laacibiintii hore Soomaaliya



Sheekh Maxamuud Caddow oo ka mid ah qaban qaabiyaasha tartanka ayaa Goobjoog u sheegay in aad loogu helay tartankan dhawaan ay bilaawi doonaan ciyaaro lagu oo xusayo halyayadii soo maray Soomaaliya.



Xasan Xaaji iyo Daa’uud Axamed Dheere oo aqoon wanaagaan u lahaa mudo badan ay kuwada noolaayeen wadanka Canada laacib Maxamed Xaaji Aadam  (Uurey) ayaa u mahad celiyay qaban qaabiyaasha tartanka,iyagoo sheegay in ay qabteen shaqo wanaagsan oo loo baahnaa.



Aadam Maxamed Ibaarhim oo ka mid ahaa ciyaaryahanadii hore Soomaaliya ayaa isna sheegay in tartankan lagu xusayo laacib Maxamed Aadam Uurey xiisihiisa laga dareemay guud ahaan Sooomaaliya iyo qurbaha,taasina ay qeyb ka tahay horomarka iyo dhallinyarada la xusuusiyo taariikhdii hore.



Si kastaba kooxda tartankan ku guulaysta ayaa helidoonta abaal marino qaali ah iyo koobkii loogu tala-galay,iyadoo guddiga baabulka ciyaarahan ay sheegeyn in ay xusidoonaan shaqsiyaadkii caanka ahaa ee ka baxay guud ahaan isboortiga Soomaaliya.",HUMAN
"Waxaa si xiiso u socda tartanka lagu xusayo xidigihii hore Gobolka Baay iyo Xulka Qaranka Soomaaliya Maxamed Xaaji Uurey waxaana kulan ciyaareed ka mid ahaa tarankaas wada dheelay labo koox oo ku kala ciyaaray degmooyinka dharkenlay iyo Wartanabadda waxayna guusha ay raacday Warta nabadda.



Maamo Sahro oo ka mid ah dadka aad u xiiseeya horomarka ciyaaraha Soomaaliya ayaa ka mahad celisay tartamadan lagu xusayo halyayadii hore ee soo maray isboortiga Soomaaliya,waxayna sheegtay in ay tahay wax loo baahan yahay in la xasuusti taariikhda xidigihii dalka.

 

kulanka waxaa ka soo muuqday guddoomiyaasha ciyaaraha degmooyinka dharkenlay iyo warta nabadda,iyagoo soo bandhigay xirfada wanaagsan oo aad u soo jiitay taageerayashii ka soo weyb galay



Si kastaba xiisaha tartanka lagu xusayo ciyaaryahan Maxamed Xaaji Aadam (Uurey) ayaa si weyn looga hadlayaa dalka iyo dibadda,iyadoo ay isku arkeyn ciyaartooy in mudo ah ay iskugu danbeesay.",HUMAN
"Waxaa socda abaabulka iyo isku keenista xidigihii hore Soomaaliya waxaana dhallinyaro kala joogta gudaha dalka iyo dibadda ay abuureyn koox lagu magacaabo Mideynta waxayna ka shaaeyndoonaan horomarinta,is dhaxgalka,dhiiri gelinta iyo kor u qaadida ciyaaraha.



Sheekh Maxamuud Caddow oo ah xoghayaha ururka SOCSA ayaa ka mid ah aas aasayaasha koooxda Mideynta wuxuuna sharaxaad ka bixiyay waxa ka dhaliyay barnaamijkan iyo hadafkooda fog.



Axmed Maxamed Colow oo ka mid ahaa xidigihii hore
Kooxda Batroolka Batroolka ayaa ka mid ah tababarayaasha naadiga Mideynta wuxuuna sheegay in barnaamijka uu yahay mid aad u wanaagsan oo wax tar u noqondoono guud ahaan bahda isboortiga.



Kooxda Mideynta ayaa shantii bil ee lasoo dhaafay siyaabo kala duwan magaalada Muqdisho iyo dalka dibadiisa ka waday tartamo kala duwan oo lagu xusayo xidigihii soo maray Soomaaliya ee geeriyooday waxaana howlan isxaanqaana ka mid celiyay bahda isboortiga,iyagoo bogaadiyay in la sii wado howlahan.



Ismaaciil Malaaq Senegal oo horay ugu tirsanaa Xulka Qaranka ayaa isna ka mid ah kooxda Mideynta wuxuuna sheegay in hadafkooda uu yahay isku keenista iyo isku xirka laacibiintii hore kuwii dhexe iyo kuwa iminka soo koraya, si la gaaro guulo waaweyn. 

Si kastaba maamulka iyo qubarada ku midoobay kooxda Mideynta ayaa rajaynanya in ay noqdaan dalada wax badan ku soo kordhisa geedi socodka iyo kobaca ciyaaraha Soomaaliya.",HUMAN
"5 Maalin ayaa laga joogaa markii Djibouti lagu soo gabagabeeyey wadahaddallada Soomaaliya iyo Somaliland, sidaas ay tahay dowladda federaalka ah kama hadlin waxa lagu heshiiyey halka Somaliland ay soo bandhigtay uun qodobbo cabbirayey isfahamka guud tiiyoo keentay kutirikuteen iyo Mala-awaal badan,  in la isweydiiyo aawey dokomentiga la kala saxiixday, ma jirtaa cid guuleysatay, aaway qoraalladii saxda ahaa ee fadhiyada guddiga, waa maxay sababta loo qariyey war-muriyeedka wadajirka ah ee shirka guddiga farsamada ee heer wasaaradeed?

Warmurtiyeedkan soo socda oo u gaar ah Goobjoog News, uuna mas’uuliyiinta ka helay, soona akhriyey Cabdicaziz Gurbiye waxaa uu soo ka soo baxay kulamada ergada farsamo ee heer wasaaradeed ee Soomaaliya iyo Somaliland kuwaas oo markii ugu horeysay is arkay 16-kii Juun 2020, waxaa taabbageliyeen kullamadan Mareykanka iyo Midowga Yurub, Qodobbada qalinka lagu duugay waxaa ka mid ahaa:

1. In la dhiso guddi ka kooban 14 xubnood, oo mas’uul ka noqon doona wadahadallada Soomaaliya iyo Somaliland, waxaana kala hoggaaminayaan Wasiir Cabdi Maxamed Sabriye iyo Wasiir Yaasiin Xaaji Maxamuud(Faratoon), ujeedkuna waa in xal waara lgaa gaaro arrimaha la isku heysto.

2. Waxaa lagu heshiiyey tallaabooyin lagu xoojinayo isku-kalsoonaanta labada dhinac si loo dardargeliyo wada-hadallada, waxaana ay isla garteen in ay ka feejignaadaan wax kasta oo carqaladayn kara wada-hadalka.

3. Waxaa la isla gartey  in qodobbada la isku maandhaafsan yahay ee ku saabsan xiriirka ka dhexeeya Dowladda Federaalka Soomaaliya iyo Somaliland loo daayo hoggaamiyeyaasha si ay iyagu xal kama  danbeys ah uga gaaraan.

4. Iyada oo la tixgelinayo dhaqanka iyo caadooyinka hodanka ah ee dadka Soomaaliyeed, waxa ay labada dhinac isku raaceen dhiirragelinta is-dhexgalka siyaasadeed, bulsho, dhaqaale iyo dhaqan ee ka dhexeeya dadka deggan Soomaaliya iyo Somaliland.

5. Sida oo kale, iyada  oo loo hoggaansamayo xeerarka caalamiga ah, waxa ay labada dhinac mar kale caddaynayaan sida ay uga go’an tahay dhowrista xuquuqda asaasiga ah ee xorriyadda hadalka, isu-socodka iyo is-dhexgalka ee dadka deggan Soomaaliya iyo Somaliland.

6. Labada dhinac waxaa kale oo ay  isku raaceen in ay dhiirragelinayaan ka qaybgalka bulshada labada dhinac hawlaha la xiriira dhaqanka ee ay ka mid yihiin ciyaaraha, fanka iyo suugaanta. Si yoolkaan loo xaqiijiyo, waxaa labada dhinac isku waafaqeen in ay hirgeliyaan guddiga Iskuhaynta bulshada.

7. Si xal loogu helo danaha ka dhexeeya labada dhinac, waxaa la go’aamiyay in la sameeyo guddiyo dhowr ah oo wax ka qaban doona ajendayaasha ay ka mid yihiin gargaarka aadanenimo, kaalmooyinka horumarineed, iskaashiga amniga, wada-noolaanshaha bulshada, iyo maareynta hawada. Labada dhinac ba waxa ay mar kale caddaynayaan sida ay uga wada go’an tahay la dagaallanka musuqmaasuqa iyo hirgelinta maamul-wanaagga iyo horumarinta ganacsiga.

8. Sidaas awgeed, labada dhinac waxa ay mabda’ ahaan isku raaceen in aan la siyaasadayn arrimaha muhiimka ah ee ka dhexeeya labada dhinac, waxaa na ay isla oggolaadeen in degdeg loo hirgeliyo guddi-hoosaadyo farsamo, kuwaas oo labo toddobaad gudahood ku kulma si ay uga shaqeeyaan dardargelinta hawlaha la is la ku raacay.

9. Guddi-farsameedka wadajirka ah ee heerka wasaaradeed waxa ay 45 beri gudahood ku kulmi doonaan dalka Jabuuti si ay u korjoogteeyaan u na qiimeeyaan shaqada guddi-hoosaadyada, u na sii wadaan wadahallada labada dhinac.

10. Ugu danbeyntii, labada dhinac waxa ay hoosta ka xarriiqeen baahida loo qabo sii wadista wadahallada iyo in lagu shaqeeyo waqti la is la cayimay oo is-fahan guud lagu gaari karo.",HUMAN
